frame,system,rom_label,pc,ram_0000_t49,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT
226,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,7F,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,3E,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,0D55,0000,0302,00000000,0100,0000
227,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,80,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,3E,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0D71,0000,0302,00000000,0104,0000
228,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,81,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,3F,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,0D85,0000,0302,00000000,0104,0000
229,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,82,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,3F,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0DA1,0000,0302,00000000,0108,0000
230,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,83,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,40,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,0DB5,0000,0302,00000000,0108,0000
231,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,84,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,40,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0DD1,0000,0302,00000000,010C,0000
232,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,85,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,41,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,0DE5,0000,0302,00000000,010C,0000
233,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,86,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,41,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0E01,0000,0302,00000000,0110,0000
234,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,87,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,42,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,0E15,0000,0302,00000000,0110,0000
235,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,88,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,42,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0E31,0000,0302,00000000,0114,0000
236,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,89,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,43,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,0E45,0000,0302,00000000,0114,0000
237,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,8A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,43,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0E61,0000,0302,00000000,0118,0000
238,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,8B,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,44,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,0E75,0000,0302,00000000,0118,0000
239,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,8C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,44,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0E91,0000,0302,00000000,011C,0000
240,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,8D,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,45,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,0EA5,0000,0302,00000000,011C,0000
241,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,8E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,45,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,0EC1,0000,0302,00000000,0120,0000
242,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,8F,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,46,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,0ED5,0000,0302,00000000,0120,0000
243,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,90,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,46,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0EF1,0000,0302,00000000,0124,0000
244,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,91,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,47,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,03,10,36,0203,0F05,0000,0302,00000000,0124,0000
245,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,92,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,47,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0F21,0000,0302,00000000,0128,0000
246,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,93,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,48,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,03,10,36,0203,0F35,0000,0302,00000000,0128,0000
247,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,94,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,48,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0F51,0000,0302,00000000,012C,0000
248,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,95,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,49,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,03,10,36,0203,0F65,0000,0302,00000000,012C,0000
249,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,96,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,49,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0F81,0000,0302,00000000,0130,0000
250,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,97,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4A,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,02,10,36,0203,0F95,0000,0302,00000000,0130,0000
251,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,98,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4A,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0FB1,0000,0302,00000000,0134,0000
252,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,99,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4B,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,02,10,36,0203,0FC5,0000,0302,00000000,0134,0000
253,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,9A,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4B,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0FE1,0000,0302,00000000,0138,0000
254,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,9B,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4C,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,02,10,36,0203,0FF5,0000,0302,00000000,0138,0000
255,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,9C,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4C,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,1011,0000,0302,00000000,013C,0000
256,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,9D,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4D,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,11,10,36,0203,1025,0000,0302,00000000,013C,0000
257,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,9E,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4D,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,1041,0000,0302,00000000,0140,0000
258,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,9F,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4E,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,11,10,36,0203,1055,0000,0302,00000000,0140,0000
259,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4E,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,1071,0000,0302,00000000,0144,0000
260,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A1,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4F,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,11,10,36,0203,1085,0000,0302,00000000,0144,0000
261,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,4F,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,10A1,0000,0302,00000000,0148,0000
262,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A3,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,50,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,10B5,0000,0302,00000000,0148,0000
263,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A4,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,50,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,10D1,0000,0302,00000000,014C,0000
264,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A5,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,51,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,10E5,0000,0302,00000000,014C,0000
265,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A6,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,51,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1101,0000,0302,00000000,0150,0000
266,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A7,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,52,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,1115,0000,0302,00000000,0150,0000
267,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A8,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,52,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1131,0000,0302,00000000,0154,0000
268,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,A9,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,53,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,1145,0000,0302,00000000,0154,0000
269,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,AA,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,53,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1161,0000,0302,00000000,0158,0000
270,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,AB,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,54,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,1175,0000,0302,00000000,0158,0000
271,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,AC,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,54,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,1191,0000,0302,00000000,015C,0000
272,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,AD,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,55,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,11A5,0000,0302,00000000,015C,0000
273,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,AE,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,55,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,11C1,0000,0302,00000000,0160,0000
274,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,AF,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,56,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,11D5,0000,0302,00000000,0160,0000
275,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,56,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,11F1,0000,0302,00000000,0164,0000
276,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B1,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,57,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,80,10,36,0203,1205,0000,0302,00000000,0164,0000
277,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,57,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,1221,0000,0302,00000000,0168,0000
278,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B3,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,58,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,20,10,36,0203,1235,0000,0302,00000000,0168,0000
279,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B4,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,58,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,1251,0000,0302,00000000,016C,0000
280,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B5,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,59,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,20,10,36,0203,1265,0000,0302,00000000,016C,0000
281,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B6,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,59,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,1281,0000,0302,00000000,0170,0000
282,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B7,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5A,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,20,10,36,0203,1295,0000,0302,00000000,0170,0000
283,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B8,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5A,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,12B1,0000,0302,00000000,0174,0000
284,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,B9,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5B,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,12C5,0000,0302,00000000,0174,0000
285,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,BA,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5B,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,12E1,0000,0302,00000000,0178,0000
286,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,BB,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5C,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,12F5,0000,0302,00000000,0178,0000
287,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,BC,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5C,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,1311,0000,0302,00000000,017C,0000
288,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,BD,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5D,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,7C,10,36,0203,1325,0000,0302,00000000,017C,0000
289,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,BE,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5D,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,1341,0000,0302,00000000,0180,0000
290,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,BF,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5E,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,1355,0000,0302,00000000,0180,0000
291,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C0,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5E,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,1371,0000,0302,00000000,0184,0000
292,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C1,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5F,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,1385,0000,0302,00000000,0184,0000
293,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C2,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,5F,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,13A1,0000,0302,00000000,0188,0000
294,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C3,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,60,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,00,10,36,0203,13B5,0000,0302,00000000,0188,0000
295,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C4,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,60,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,13D1,0000,0302,00000000,018C,0000
296,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C5,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,61,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,13E5,0000,0302,00000000,018C,0000
297,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C6,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,61,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1401,0000,0302,00000000,0190,0000
298,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C7,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,62,01,B2,C0,00,00,00,00,00,01,20,4F,B2,49,00,39,B2,20,0F,00,FF,00,00,49,39,3F,00,FF,00,20,36,0F,FF,10,36,0203,1415,0000,0302,00000000,0190,0000
299,genesis,zelda_v252,000F34,10,00,01,01,00,01,00,00,00,C8,00,00,00,00,00,8B,94,1A,A5,00,FF,00,00,1E,B0,00,62,01,B2,C0,00,00,00,00,00,01,20,4F,00,02,20,7C,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1431,0000,0302,00000000,0194,0000
